Comunidade,Tamanho,Densidade,Densidade Espacial,Lat,Lon,Porcentagem Crimes,Porcentagem Armas,Porcentagem Horarios,Areas,Subareas,Tamanho_normalizado,Densidade_normalizado,Densidade Espacial_normalizado,Fator escolha
84,4,0.10667227949283052,3.0252849472256917,34.261025,-118.487225,"{'agressao leve': 0.5, 'roubo': 0.5}","{'outros': 0.25, 'Indefinido': 0.5, 'força fisica e ameacas': 0.25}","{'Manha': 0.25, 'Tarde': 0.5, 'Noite': 0.25, 'Madrugada': 0.0}",{'Devonshire'},{1749},0.002661934338952973,0.13139154094262678,0.011193554305106648,0.07129254762386672
85,456,0.04301943979416561,1.0775919125989473,34.073716008772,-118.37252039473687,"{'roubo': 0.693, 'agressao leve': 0.125, 'agressao grave': 0.053, 'vandalismo': 0.101, 'crime sexual': 0.024, 'golpes': 0.002, 'sequestro': 0.002}","{'Indefinido': 0.726, 'outros': 0.053, 'força fisica e ameacas': 0.145, 'objetos cortantes': 0.02, 'armas de fogo': 0.029, 'explosivos e substancias quimicas': 0.011, 'objetos contundentes': 0.013, 'armas de fogo automaticas': 0.002, 'armas de fogo semiautomaticas': 0.002}","{'Manha': 0.182, 'Tarde': 0.386, 'Noite': 0.305, 'Madrugada': 0.127}",{'Wilshire'},"{742, 711, 721, 722, 723, 724, 732, 701, 734}",0.4037267080745342,0.052988372536127135,0.003987090076748463,0.028487731306437798
86,83,0.029648895648449386,0.9454649494984195,34.186653012048225,-118.4250734939759,"{'agressao leve': 0.133, 'crime sexual': 0.012, 'roubo': 0.542, 'agressao grave': 0.12, 'vandalismo': 0.181, 'homicidio': 0.012}","{'força fisica e ameacas': 0.133, 'objetos cortantes': 0.072, 'Indefinido': 0.687, 'armas de fogo semiautomaticas': 0.012, 'armas de fogo': 0.024, 'objetos contundentes': 0.024, 'outros': 0.048}","{'Manha': 0.205, 'Tarde': 0.265, 'Noite': 0.301, 'Madrugada': 0.229}","{'Van Nuys', 'N Hollywood'}","{929, 938, 939, 916, 919, 1531, 926}",0.07275953859804793,0.036519460397944646,0.0034982203132602817,0.020008840355602464
87,156,0.37481726112365416,5.376504479204125,34.06060576923071,-118.41868269230766,"{'roubo': 0.801, 'agressao leve': 0.096, 'vandalismo': 0.083, 'agressao grave': 0.013, 'golpes': 0.006}","{'Indefinido': 0.827, 'força fisica e ameacas': 0.109, 'outros': 0.032, 'armas de fogo': 0.006, 'objetos contundentes': 0.019, 'explosivos e substancias quimicas': 0.006}","{'Manha': 0.141, 'Tarde': 0.519, 'Noite': 0.321, 'Madrugada': 0.019}",{'West LA'},"{829, 839}",0.13753327417923691,0.4616739957660866,0.019893066573715645,0.24078353116990112
88,208,0.31536260861995047,4.917938444203425,34.07454038461539,-118.35627067307675,"{'roubo': 0.793, 'vandalismo': 0.067, 'agressao grave': 0.029, 'agressao leve': 0.087, 'crime sexual': 0.024}","{'Indefinido': 0.808, 'objetos cortantes': 0.014, 'força fisica e ameacas': 0.13, 'armas de fogo': 0.005, 'objetos contundentes': 0.014, 'explosivos e substancias quimicas': 0.01, 'outros': 0.019}","{'Manha': 0.096, 'Tarde': 0.505, 'Noite': 0.37, 'Madrugada': 0.029}",{'Wilshire'},"{713, 714, 724, 725, 702}",0.1836734693877551,0.388441864177532,0.018196372244156732,0.20331911821084436
89,22,0.13887674242579584,2.39971615281175,34.119186363636366,-118.19140000000002,"{'agressao leve': 0.045, 'vandalismo': 0.318, 'roubo': 0.409, 'agressao grave': 0.182, 'crime sexual': 0.045}","{'força fisica e ameacas': 0.136, 'Indefinido': 0.682, 'outros': 0.045, 'objetos cortantes': 0.045, 'armas de fogo': 0.091}","{'Manha': 0.318, 'Tarde': 0.409, 'Noite': 0.227, 'Madrugada': 0.045}",{'Northeast'},"{1118, 1138, 1126, 1127}",0.018633540372670808,0.17105877248684828,0.008878949765698228,0.08996886112627325
90,141,0.02467607225693429,0.8034000751474133,34.08516879432625,-118.17547375886517,"{'vandalismo': 0.206, 'agressao grave': 0.163, 'golpes': 0.007, 'roubo': 0.404, 'agressao leve': 0.177, 'crime sexual': 0.007, 'homicidio': 0.028, 'sequestro': 0.007}","{'Indefinido': 0.518, 'objetos contundentes': 0.014, 'outros': 0.106, 'força fisica e ameacas': 0.177, 'armas de fogo semiautomaticas': 0.007, 'armas de fogo': 0.128, 'armas de fogo automaticas': 0.014, 'objetos cortantes': 0.035}","{'Manha': 0.191, 'Tarde': 0.312, 'Noite': 0.312, 'Madrugada': 0.184}",{'Hollenbeck'},"{418, 426, 427, 428, 429, 438, 407, 408, 409}",0.12422360248447206,0.030394280254113348,0.002972580278144109,0.01668343026612873
91,119,0.16335792341810715,2.0672391376353136,34.18775546218495,-118.37039831932779,"{'roubo': 0.655, 'agressao grave': 0.05, 'agressao leve': 0.118, 'vandalismo': 0.16, 'crime sexual': 0.017}","{'Indefinido': 0.739, 'objetos cortantes': 0.025, 'força fisica e ameacas': 0.151, 'outros': 0.05, 'objetos contundentes': 0.017, 'armas de fogo': 0.017}","{'Manha': 0.151, 'Tarde': 0.328, 'Noite': 0.42, 'Madrugada': 0.101}",{'N Hollywood'},"{1527, 1517, 1526, 1519}",0.1047027506654836,0.2012129991516241,0.007648784809504575,0.10443089198056434
92,31,0.13010635640113968,3.0606190178807715,34.255493548387086,-118.5355903225806,"{'roubo': 0.452, 'agressao grave': 0.161, 'vandalismo': 0.129, 'agressao leve': 0.226, 'golpes': 0.032}","{'Indefinido': 0.581, 'objetos contundentes': 0.129, 'força fisica e ameacas': 0.161, 'outros': 0.097, 'armas de fogo': 0.032}","{'Manha': 0.355, 'Tarde': 0.323, 'Noite': 0.258, 'Madrugada': 0.065}",{'Devonshire'},"{1736, 1754, 1743}",0.026619343389529725,0.1602560171700961,0.011324290366534784,0.08579015376831545
93,11,0.1545061420058228,2.967261249630055,34.23124545454545,-118.57821818181819,"{'roubo': 0.636, 'agressao grave': 0.273, 'vandalismo': 0.091}","{'Indefinido': 0.727, 'armas de fogo': 0.182, 'força fisica e ameacas': 0.091}","{'Manha': 0.273, 'Tarde': 0.455, 'Noite': 0.091, 'Madrugada': 0.182}",{'Devonshire'},{1781},0.008873114463176575,0.19030998662224893,0.010978866623995664,0.1006444266231223
94,689,0.04912676332932257,1.3574687782052748,34.05842438316393,-118.27794804063876,"{'vandalismo': 0.241, 'roubo': 0.331, 'agressao grave': 0.183, 'agressao leve': 0.209, 'crime sexual': 0.023, 'sequestro': 0.006, 'golpes': 0.003, 'homicidio': 0.004}","{'Indefinido': 0.424, 'força fisica e ameacas': 0.289, 'objetos cortantes': 0.103, 'explosivos e substancias quimicas': 0.016, 'outros': 0.071, 'armas de fogo': 0.042, 'objetos contundentes': 0.03, 'armas de fogo semiautomaticas': 0.015, 'armas de fogo automaticas': 0.01}","{'Manha': 0.218, 'Tarde': 0.358, 'Noite': 0.286, 'Madrugada': 0.138}","{'Rampart', 'Olympic'}","{256, 2049, 261, 265, 266, 2058, 271, 275, 2069, 279, 281, 247, 231, 233, 235, 236, 2029, 241, 245, 246, 2039, 251}",0.6104702750665484,0.060510951542919404,0.005022634479526252,0.03276679301122283
95,139,0.45161346540012126,11.365976653538922,34.24383741007193,-118.55803021582756,"{'roubo': 0.799, 'agressao grave': 0.043, 'agressao leve': 0.079, 'vandalismo': 0.079}","{'Indefinido': 0.806, 'outros': 0.022, 'força fisica e ameacas': 0.137, 'armas de fogo automaticas': 0.007, 'armas de fogo': 0.022, 'objetos cortantes': 0.007}","{'Manha': 0.144, 'Tarde': 0.475, 'Noite': 0.353, 'Madrugada': 0.029}",{'Devonshire'},"{1764, 1783}",0.12244897959183675,0.5562662522211287,0.04205411361949007,0.2991601829203094
96,73,0.1399266980293288,1.7620925815735573,34.20484246575342,-118.37242054794515,"{'roubo': 0.712, 'vandalismo': 0.11, 'agressao leve': 0.123, 'agressao grave': 0.041, 'sequestro': 0.014}","{'Indefinido': 0.726, 'outros': 0.082, 'força fisica e ameacas': 0.123, 'armas de fogo semiautomaticas': 0.014, 'armas de fogo automaticas': 0.014, 'armas de fogo': 0.027, 'objetos contundentes': 0.014}","{'Manha': 0.192, 'Tarde': 0.397, 'Noite': 0.342, 'Madrugada': 0.068}","{'Foothill', 'N Hollywood'}","{1506, 1508, 1509, 1687, 1695}",0.06388642413487135,0.17235203522882256,0.006519742552038596,0.08943588889043058
97,5,0.23388935105840863,5.7702976897466955,34.14438,-118.33984000000001,"{'roubo': 0.6, 'agressao leve': 0.2, 'agressao grave': 0.2}","{'Indefinido': 0.6, 'outros': 0.2, 'objetos contundentes': 0.2}","{'Manha': 0.2, 'Tarde': 0.4, 'Noite': 0.2, 'Madrugada': 0.2}",{'N Hollywood'},{1589},0.00354924578527063,0.2880887367528389,0.021350101452771525,0.15471941910280523
98,19,0.22472360489583915,4.402803686277798,34.22855789473684,-118.48589473684213,"{'vandalismo': 0.053, 'agressao leve': 0.263, 'roubo': 0.632, 'agressao grave': 0.053}","{'Indefinido': 0.526, 'força fisica e ameacas': 0.211, 'objetos cortantes': 0.053, 'explosivos e substancias quimicas': 0.053, 'outros': 0.053, 'armas de fogo semiautomaticas': 0.053, 'armas de fogo': 0.053}","{'Manha': 0.158, 'Tarde': 0.211, 'Noite': 0.368, 'Madrugada': 0.263}",{'Devonshire'},"{1797, 1798}",0.015971606033717833,0.2767990041445663,0.016290373639768638,0.14654468889216749
99,251,0.08136927072311027,1.3230990513709813,34.18524023904378,-118.60224223107558,"{'roubo': 0.681, 'agressao leve': 0.124, 'vandalismo': 0.131, 'agressao grave': 0.04, 'golpes': 0.008, 'crime sexual': 0.012, 'sequestro': 0.004}","{'Indefinido': 0.761, 'força fisica e ameacas': 0.131, 'outros': 0.06, 'objetos cortantes': 0.012, 'armas de fogo semiautomaticas': 0.008, 'armas de fogo': 0.02, 'explosivos e substancias quimicas': 0.004, 'armas de fogo automaticas': 0.004}","{'Manha': 0.147, 'Tarde': 0.438, 'Noite': 0.303, 'Madrugada': 0.112}",{'Topanga'},"{2145, 2177, 2155, 2156, 2158, 2175}",0.2218278615794144,0.10022504362443842,0.0048954664902351435,0.05256025505733678
100,440,0.018900704033726633,0.7779345631958402,34.07886977272728,-118.2872911363637,"{'roubo': 0.457, 'vandalismo': 0.189, 'crime sexual': 0.016, 'agressao leve': 0.198, 'agressao grave': 0.127, 'homicidio': 0.007, 'golpes': 0.002, 'sequestro': 0.005}","{'Indefinido': 0.539, 'outros': 0.075, 'força fisica e ameacas': 0.23, 'objetos cortantes': 0.059, 'armas de fogo': 0.027, 'objetos contundentes': 0.039, 'explosivos e substancias quimicas': 0.007, 'armas de fogo semiautomaticas': 0.018, 'armas de fogo automaticas': 0.007}","{'Manha': 0.209, 'Tarde': 0.286, 'Noite': 0.323, 'Madrugada': 0.182}","{'Northeast', 'Rampart', 'Olympic'}","{2019, 231, 233, 1162, 202, 204, 201, 235, 1163, 203, 211, 212, 2005, 215, 216, 221, 2014, 2015}",0.38952972493345167,0.02328058085661115,0.002878357883920161,0.013079469370265655
101,98,0.2762436376538221,4.015826783651002,34.158380612244905,-118.43949489795928,"{'roubo': 0.704, 'vandalismo': 0.133, 'agressao leve': 0.071, 'agressao grave': 0.051, 'crime sexual': 0.031, 'sequestro': 0.01}","{'Indefinido': 0.776, 'objetos contundentes': 0.01, 'força fisica e ameacas': 0.143, 'armas de fogo': 0.01, 'outros': 0.061}","{'Manha': 0.092, 'Tarde': 0.408, 'Noite': 0.408, 'Madrugada': 0.092}",{'Van Nuys'},{964},0.08606921029281278,0.3402578195525652,0.014858559100001964,0.17755818932628356
102,96,0.0564619733593442,1.429843321537268,34.06531145833334,-118.35642604166661,"{'roubo': 0.594, 'vandalismo': 0.188, 'agressao leve': 0.156, 'crime sexual': 0.01, 'agressao grave': 0.052}","{'Indefinido': 0.76, 'força fisica e ameacas': 0.104, 'outros': 0.073, 'armas de fogo': 0.01, 'objetos contundentes': 0.042, 'explosivos e substancias quimicas': 0.01}","{'Manha': 0.156, 'Tarde': 0.312, 'Noite': 0.417, 'Madrugada': 0.115}",{'Wilshire'},"{742, 743, 724, 725, 732, 733, 734, 735}",0.08429458740017748,0.06954595626546431,0.005290420289863516,0.03741818827766391
103,1,0.0,0.0,34.1866,-118.5273,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1035},0.0,0.0,0.0,0.0
104,159,0.13054282872615788,2.113112604079544,34.14210691823903,-118.37184968553456,"{'roubo': 0.686, 'agressao leve': 0.126, 'vandalismo': 0.126, 'golpes': 0.006, 'agressao grave': 0.057}","{'Indefinido': 0.748, 'outros': 0.082, 'força fisica e ameacas': 0.113, 'objetos contundentes': 0.006, 'objetos cortantes': 0.019, 'explosivos e substancias quimicas': 0.013, 'armas de fogo semiautomaticas': 0.013, 'armas de fogo': 0.006}","{'Manha': 0.189, 'Tarde': 0.321, 'Noite': 0.314, 'Madrugada': 0.176}",{'N Hollywood'},"{1583, 1585, 1595, 1596, 1565}",0.1401952085181899,0.1607936336121147,0.00781851663535386,0.08430607512373428
105,136,0.15130244211464916,2.1347058230215725,34.08044926470582,-118.27708970588235,"{'agressao leve': 0.051, 'vandalismo': 0.103, 'agressao grave': 0.059, 'roubo': 0.765, 'crime sexual': 0.022}","{'força fisica e ameacas': 0.051, 'Indefinido': 0.846, 'outros': 0.051, 'objetos cortantes': 0.029, 'armas de fogo automaticas': 0.007, 'armas de fogo': 0.007, 'objetos contundentes': 0.007}","{'Manha': 0.11, 'Tarde': 0.353, 'Noite': 0.441, 'Madrugada': 0.096}","{'Rampart', 'Northeast'}","{204, 205, 1172, 215, 216, 1181}",0.11978704525288378,0.1863638905284899,0.007898411545442019,0.09713115103696596
106,1,0.0,0.0,34.1692,-118.4171,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Van Nuys'},{939},0.0,0.0,0.0,0.0
107,210,0.0281627449040253,0.7341464377153055,34.145444761904784,-118.39938047619057,"{'roubo': 0.71, 'vandalismo': 0.148, 'agressao leve': 0.076, 'agressao grave': 0.057, 'golpes': 0.005, 'crime sexual': 0.005}","{'Indefinido': 0.79, 'força fisica e ameacas': 0.086, 'outros': 0.057, 'objetos contundentes': 0.038, 'armas de fogo semiautomaticas': 0.005, 'armas de fogo': 0.01, 'objetos cortantes': 0.014}","{'Manha': 0.148, 'Tarde': 0.286, 'Noite': 0.357, 'Madrugada': 0.21}","{'Van Nuys', 'N Hollywood'}","{998, 1581, 1583, 979, 1591, 1563, 1562, 1595}",0.18544809228039044,0.03468892263020118,0.002716341819636804,0.018702632224918993
108,2,0.6301479379002889,0.0,34.1339,-118.4234,{'roubo': 1.0},"{'armas de fogo': 0.5, 'Indefinido': 0.5}","{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.5}",{'Van Nuys'},{998},0.0008873114463176575,0.7761726755647178,0.0,0.3880863377823589
109,467,0.048423582418844674,1.418601622463883,34.06222719486081,-118.30890835117789,"{'roubo': 0.597, 'crime sexual': 0.015, 'agressao grave': 0.105, 'vandalismo': 0.12, 'agressao leve': 0.161, 'golpes': 0.002}","{'Indefinido': 0.627, 'força fisica e ameacas': 0.186, 'outros': 0.073, 'armas de fogo': 0.045, 'objetos cortantes': 0.039, 'armas de fogo semiautomaticas': 0.004, 'explosivos e substancias quimicas': 0.006, 'armas de fogo automaticas': 0.009, 'objetos contundentes': 0.011}","{'Manha': 0.165, 'Tarde': 0.285, 'Noite': 0.392, 'Madrugada': 0.158}",{'Olympic'},"{2021, 2022, 2023, 2024, 2062, 2031, 2033, 2034, 2041, 2042, 2011, 2044, 2013}",0.4134871339840284,0.05964482189960059,0.005248826003290611,0.0324468239514456
110,567,0.014404746992818358,0.8110244291167191,33.96352275132275,-118.26563104056414,"{'agressao grave': 0.231, 'roubo': 0.406, 'vandalismo': 0.173, 'agressao leve': 0.155, 'sequestro': 0.004, 'homicidio': 0.009, 'crime sexual': 0.019, 'golpes': 0.004}","{'objetos cortantes': 0.051, 'armas de fogo': 0.127, 'Indefinido': 0.407, 'outros': 0.085, 'força fisica e ameacas': 0.233, 'objetos contundentes': 0.03, 'armas de fogo automaticas': 0.011, 'armas de fogo semiautomaticas': 0.048, 'explosivos e substancias quimicas': 0.009}","{'Manha': 0.203, 'Tarde': 0.31, 'Noite': 0.346, 'Madrugada': 0.141}","{'Newton', 'Southeast', '77th Street'}","{1824, 1802, 1259, 1804, 1803, 1806, 1805, 1258, 1394, 1395, 1268, 1269, 1823}",0.5022182786157942,0.017742771723578663,0.003000790387831477,0.01037178105570507
111,260,0.05011222811061545,1.1460398972939572,34.09868307692306,-118.35319846153844,"{'roubo': 0.573, 'vandalismo': 0.177, 'agressao grave': 0.092, 'agressao leve': 0.127, 'crime sexual': 0.027, 'sequestro': 0.004}","{'Indefinido': 0.596, 'outros': 0.1, 'força fisica e ameacas': 0.158, 'armas de fogo': 0.069, 'objetos contundentes': 0.027, 'explosivos e substancias quimicas': 0.004, 'objetos cortantes': 0.031, 'armas de fogo semiautomaticas': 0.012, 'armas de fogo automaticas': 0.004}","{'Manha': 0.146, 'Tarde': 0.281, 'Noite': 0.342, 'Madrugada': 0.231}",{'Hollywood'},"{642, 643, 644, 622, 632}",0.2298136645962733,0.061724778947512014,0.004240347620128407,0.03298256328382021
112,11,0.390687801925507,6.327251822499822,34.00107272727273,-118.35802727272727,"{'agressao grave': 0.091, 'roubo': 0.818, 'vandalismo': 0.091}","{'armas de fogo': 0.091, 'Indefinido': 0.818, 'força fisica e ameacas': 0.091}","{'Manha': 0.455, 'Tarde': 0.364, 'Noite': 0.182, 'Madrugada': 0.0}",{'Southwest'},{391},0.008873114463176575,0.4812222309914192,0.023410831744026504,0.25231653136772286
113,251,0.028799882808628954,1.090929668684269,34.17440398406372,-118.53606494023911,"{'roubo': 0.55, 'agressao grave': 0.08, 'agressao leve': 0.159, 'vandalismo': 0.179, 'crime sexual': 0.024, 'golpes': 0.004, 'sequestro': 0.004}","{'Indefinido': 0.693, 'força fisica e ameacas': 0.203, 'outros': 0.044, 'armas de fogo': 0.032, 'objetos contundentes': 0.008, 'objetos cortantes': 0.008, 'explosivos e substancias quimicas': 0.008, 'armas de fogo semiautomaticas': 0.004}","{'Manha': 0.203, 'Tarde': 0.331, 'Noite': 0.339, 'Madrugada': 0.127}",{'West Valley'},"{1063, 1033, 1034, 1036, 1041, 1043, 1044, 1045, 1075}",0.2218278615794144,0.035473705063621075,0.004036439774265792,0.019755072418943434
114,409,0.026777925094077604,0.8639857290885244,34.0639586797066,-118.2431951100246,"{'roubo': 0.594, 'agressao grave': 0.093, 'agressao leve': 0.13, 'vandalismo': 0.171, 'crime sexual': 0.007, 'golpes': 0.005}","{'armas de fogo': 0.042, 'outros': 0.093, 'explosivos e substancias quimicas': 0.005, 'força fisica e ameacas': 0.13, 'objetos cortantes': 0.044, 'Indefinido': 0.66, 'objetos contundentes': 0.022, 'armas de fogo semiautomaticas': 0.002, 'armas de fogo automaticas': 0.002}","{'Manha': 0.178, 'Tarde': 0.274, 'Noite': 0.374, 'Madrugada': 0.174}","{'Rampart', 'Central'}","{101, 122, 105, 237, 238, 111, 239, 112, 118, 119, 121, 218, 219}",0.36202307009760426,0.03298319730379028,0.0031967471977336617,0.018089972250761973
115,413,0.024332014757024432,1.0214335019384446,34.02599225181597,-118.24605883777241,"{'roubo': 0.586, 'agressao grave': 0.109, 'agressao leve': 0.109, 'vandalismo': 0.177, 'crime sexual': 0.01, 'homicidio': 0.007, 'sequestro': 0.002}","{'objetos cortantes': 0.044, 'Indefinido': 0.61, 'força fisica e ameacas': 0.14, 'outros': 0.109, 'armas de fogo': 0.056, 'objetos contundentes': 0.012, 'armas de fogo semiautomaticas': 0.015, 'armas de fogo automaticas': 0.007, 'explosivos e substancias quimicas': 0.007}","{'Manha': 0.196, 'Tarde': 0.262, 'Noite': 0.283, 'Madrugada': 0.259}",{'Newton'},"{1313, 1347, 1317, 1323, 1324, 1326, 1327, 1303, 1307, 1309}",0.3655723158828749,0.029970494006168188,0.0037793039572977054,0.016874898981732948
116,29,0.2956375788821263,5.460166006749877,33.86985172413793,-118.28540344827589,"{'agressao leve': 0.207, 'vandalismo': 0.138, 'roubo': 0.655}","{'força fisica e ameacas': 0.241, 'Indefinido': 0.724, 'outros': 0.034}","{'Manha': 0.31, 'Tarde': 0.31, 'Noite': 0.379, 'Madrugada': 0.0}",{'Harbor'},{501},0.02484472049689441,0.3641459358940641,0.020202614225645205,0.19217427505985463
117,239,0.019825591041661598,0.7185318995131748,34.23146527196641,-118.54118828451897,"{'agressao leve': 0.184, 'roubo': 0.569, 'agressao grave': 0.121, 'vandalismo': 0.092, 'crime sexual': 0.025, 'sequestro': 0.004, 'golpes': 0.004}","{'força fisica e ameacas': 0.188, 'Indefinido': 0.619, 'objetos cortantes': 0.05, 'armas de fogo': 0.042, 'outros': 0.071, 'explosivos e substancias quimicas': 0.008, 'armas de fogo automaticas': 0.004, 'objetos contundentes': 0.017}","{'Manha': 0.226, 'Tarde': 0.293, 'Noite': 0.305, 'Madrugada': 0.176}","{'West Valley', 'Devonshire'}","{1792, 1793, 1794, 1795, 1764, 1767, 1003, 1782, 1783, 1785}",0.2111801242236025,0.024419792746974454,0.002658568028287002,0.013539180387630727
118,4,0.3606173203575973,6.084223299467259,34.288,-118.453475,"{'roubo': 0.5, 'agressao grave': 0.5}","{'Indefinido': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.5, 'Tarde': 0.25, 'Noite': 0.25, 'Madrugada': 0.0}",{'Mission'},{1924},0.002661934338952973,0.44418349019690884,0.02251162620877617,0.2333475582028425
119,27,0.615197827504995,48.5323105418764,34.232244444444454,-118.5112185185186,"{'roubo': 0.963, 'agressao leve': 0.037}","{'Indefinido': 0.963, 'força fisica e ameacas': 0.037}","{'Manha': 0.111, 'Tarde': 0.519, 'Noite': 0.333, 'Madrugada': 0.037}",{'Devonshire'},{1788},0.023070097604259095,0.7577581628962033,0.1795695490109038,0.4686638559535536
120,143,0.025904352161592762,1.0640523858910689,33.79204615384615,-118.2989405594407,"{'roubo': 0.503, 'agressao grave': 0.147, 'agressao leve': 0.154, 'vandalismo': 0.168, 'golpes': 0.021, 'crime sexual': 0.007}","{'armas de fogo semiautomaticas': 0.021, 'objetos contundentes': 0.056, 'outros': 0.091, 'Indefinido': 0.615, 'armas de fogo': 0.063, 'força fisica e ameacas': 0.126, 'objetos cortantes': 0.021, 'armas de fogo automaticas': 0.007}","{'Manha': 0.203, 'Tarde': 0.287, 'Noite': 0.392, 'Madrugada': 0.119}",{'Harbor'},"{512, 513, 531, 503, 509, 511}",0.12599822537710736,0.03190719054485843,0.00393699382792765,0.01792209218639304
121,5,0.2993386365226681,4.370860848849697,34.10422,-118.37537999999999,"{'agressao grave': 0.2, 'roubo': 0.8}","{'outros': 0.2, 'Indefinido': 0.8}","{'Manha': 0.4, 'Tarde': 0.4, 'Noite': 0.2, 'Madrugada': 0.0}",{'Hollywood'},{632},0.00354924578527063,0.368704642887299,0.01617218514128074,0.19243841401428985
122,233,0.17379007976270644,2.9652212082679723,33.94320772532191,-118.40455922746808,"{'roubo': 0.627, 'vandalismo': 0.223, 'agressao leve': 0.142, 'agressao grave': 0.009}","{'Indefinido': 0.579, 'outros': 0.27, 'força fisica e ameacas': 0.142, 'explosivos e substancias quimicas': 0.004, 'objetos cortantes': 0.004}","{'Manha': 0.262, 'Tarde': 0.305, 'Noite': 0.292, 'Madrugada': 0.142}",{'Pacific'},{1494},0.20585625554569656,0.21406260829083282,0.01097131847095571,0.11251696338089426
123,650,0.030129050213299237,0.9457613712792181,34.096266461538605,-118.32494446153855,"{'agressao leve': 0.195, 'roubo': 0.491, 'vandalismo': 0.178, 'agressao grave': 0.109, 'crime sexual': 0.02, 'homicidio': 0.002, 'golpes': 0.005}","{'outros': 0.131, 'Indefinido': 0.518, 'objetos contundentes': 0.028, 'força fisica e ameacas': 0.231, 'explosivos e substancias quimicas': 0.018, 'objetos cortantes': 0.026, 'armas de fogo': 0.032, 'armas de fogo semiautomaticas': 0.012, 'armas de fogo automaticas': 0.003}","{'Manha': 0.166, 'Tarde': 0.302, 'Noite': 0.342, 'Madrugada': 0.191}","{'Hollywood', 'Wilshire', 'Olympic'}","{706, 676, 677, 646, 647, 719, 656, 2001, 626, 627, 628, 663, 729, 666, 667, 636, 637, 638}",0.5758651286601597,0.0371108816037744,0.0034993170738492727,0.020305099338811836
124,7,0.5411064909329172,22.942559125111995,34.15474285714286,-118.29377142857142,"{'roubo': 0.857, 'agressao leve': 0.143}","{'Indefinido': 0.857, 'força fisica e ameacas': 0.143}","{'Manha': 0.286, 'Tarde': 0.714, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1101},0.005323868677905946,0.6664975755253448,0.08488746876573236,0.3756925221455386
125,20,0.36822703711794114,15.06161994564934,33.74876,-118.28004000000003,"{'agressao grave': 0.1, 'crime sexual': 0.1, 'roubo': 0.45, 'vandalismo': 0.3, 'golpes': 0.05}","{'outros': 0.05, 'força fisica e ameacas': 0.1, 'Indefinido': 0.8, 'objetos cortantes': 0.05}","{'Manha': 0.25, 'Tarde': 0.55, 'Noite': 0.2, 'Madrugada': 0.0}",{'Harbor'},{558},0.01685891748003549,0.4535566133366062,0.055727993800752544,0.25464230356867934
126,389,0.02054719293818127,0.6106064638295043,34.08268329048841,-118.35745655526988,"{'roubo': 0.627, 'vandalismo': 0.159, 'agressao grave': 0.075, 'crime sexual': 0.008, 'agressao leve': 0.118, 'homicidio': 0.005, 'sequestro': 0.003, 'golpes': 0.005}","{'Indefinido': 0.702, 'força fisica e ameacas': 0.144, 'armas de fogo automaticas': 0.008, 'outros': 0.054, 'explosivos e substancias quimicas': 0.01, 'objetos cortantes': 0.026, 'armas de fogo': 0.031, 'armas de fogo semiautomaticas': 0.013, 'objetos contundentes': 0.013}","{'Manha': 0.144, 'Tarde': 0.314, 'Noite': 0.357, 'Madrugada': 0.185}","{'Hollywood', 'Wilshire'}","{705, 706, 711, 713, 715, 717, 723, 724, 726, 663, 701, 702}",0.3442768411712511,0.025308612087684375,0.0022592439162441654,0.01378392800196427
127,582,0.040191795106899436,1.4012517839954493,34.05543350515463,-118.26676512027501,"{'roubo': 0.509, 'agressao leve': 0.204, 'crime sexual': 0.017, 'agressao grave': 0.089, 'vandalismo': 0.168, 'homicidio': 0.005, 'golpes': 0.003, 'sequestro': 0.003}","{'Indefinido': 0.503, 'força fisica e ameacas': 0.254, 'objetos cortantes': 0.052, 'objetos contundentes': 0.019, 'outros': 0.089, 'armas de fogo': 0.057, 'armas de fogo semiautomaticas': 0.012, 'explosivos e substancias quimicas': 0.012, 'armas de fogo automaticas': 0.002}","{'Manha': 0.201, 'Tarde': 0.313, 'Noite': 0.349, 'Madrugada': 0.137}",{'Rampart'},"{256, 257, 266, 236, 269, 237, 239, 238, 246, 247, 248, 249, 279}",0.515527950310559,0.0495054752504916,0.005184631600955275,0.027345053425723437
128,5,0.34339669563582037,8.603620487573568,34.268559999999994,-118.44253999999998,"{'roubo': 0.4, 'vandalismo': 0.6}","{'Indefinido': 0.8, 'força fisica e ameacas': 0.2}","{'Manha': 0.2, 'Tarde': 0.6, 'Noite': 0.0, 'Madrugada': 0.2}",{'Mission'},{1944},0.00354924578527063,0.4229723149136335,0.03183339580507897,0.22740285535935625
